Timestamp;Type;Symbole;Action;Prix;Volume;Stop_Loss;Take_Profit;Message;Balance;Equity
2026-01-11 22:48:13;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:48:17;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:48:21;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:48:28;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:48:30;INFO;;;;;;;Connecté au compte MT5: 101181033;;
2026-01-11 22:48:30;INFO;;;;;;;Compte: 101181033, Balance: 10000.0, Equity: 10000.0;10000.0;10000.0
2026-01-11 22:48:30;INFO;;;;;;;Session démarrée: 20260111_224830;;
2026-01-11 22:48:32;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:48:32;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:48:36;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:48:43;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:48:47;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:48:47;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:48:51;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:48:58;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:49:02;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:49:02;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:49:06;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:49:13;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:49:17;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:49:17;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:49:21;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:49:28;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:49:32;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:49:32;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:49:36;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:49:43;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:49:47;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:49:47;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:49:51;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:49:58;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:50:02;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:50:03;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:50:06;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:50:13;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:50:17;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:50:18;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:50:21;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:50:28;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:50:32;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:50:33;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:50:36;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:50:43;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:50:47;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:50:48;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:50:51;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:50:58;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:51:02;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:51:03;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:51:07;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:51:13;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:51:17;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:51:18;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:51:22;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:51:29;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:51:33;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:51:33;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:51:37;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:51:44;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:51:48;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:51:48;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:51:52;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:51:59;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:52:03;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:52:03;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:52:07;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:52:14;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:52:18;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:52:18;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:52:23;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:52:30;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:52:33;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:52:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:52:38;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:52:45;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:52:48;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:52:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:52:53;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:53:00;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:53:03;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:53:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:53:08;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:53:15;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:53:18;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:53:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:53:23;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:53:30;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:53:33;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:53:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:53:38;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:53:45;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:53:48;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:53:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:53:53;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:54:00;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:54:03;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:54:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:54:08;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:54:14;INFO;;;;;;;Connecté au compte MT5: 101181033;;
2026-01-11 22:54:14;INFO;;;;;;;Compte: 101181033, Balance: 10000.0, Equity: 10000.0;10000.0;10000.0
2026-01-11 22:54:14;INFO;;;;;;;Session démarrée: 20260111_225414;;
2026-01-11 22:54:15;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:54:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:54:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:54:23;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:54:30;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:54:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:54:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:54:38;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:54:45;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:54:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:54:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:54:53;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:55:00;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:55:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:55:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:55:08;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:55:15;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:55:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:55:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:55:23;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:55:30;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:55:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:55:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:55:38;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:55:45;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:55:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:55:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:55:53;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:56:00;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:56:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:56:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:56:06;INFO;;;;;;;Arrêt du bot demandé par l'utilisateur;;
2026-01-11 22:56:08;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:56:15;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:56:16;INFO;;;;;;;Déconnecté de MT5;;
2026-01-11 22:56:16;INFO;;;;;;;Bot arrêté;;
2026-01-11 22:56:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:56:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:56:23;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:56:25;INFO;;;;;;;Connecté au compte MT5: 101181033;;
2026-01-11 22:56:25;INFO;;;;;;;Compte: 101181033, Balance: 10000.0, Equity: 10000.0;10000.0;10000.0
2026-01-11 22:56:26;INFO;;;;;;;Session démarrée: 20260111_225626;;
2026-01-11 22:56:30;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:56:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:56:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:56:38;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:56:45;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:56:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:56:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:56:53;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:57:00;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:57:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:57:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:57:08;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:57:15;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:57:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:57:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:57:23;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:57:30;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:57:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:57:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:57:38;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:57:45;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:57:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:57:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:57:53;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:58:00;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:58:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:58:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:58:08;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:58:15;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:58:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:58:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:58:23;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:58:30;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:58:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:58:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:58:38;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:58:45;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:58:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:58:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:58:53;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:59:00;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:59:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:59:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:59:08;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:59:15;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:59:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:59:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:59:23;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:59:30;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:59:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:59:34;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:59:38;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:59:45;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:59:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 22:59:49;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 22:59:53;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 23:00:00;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 23:00:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 23:00:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-11 23:00:08;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-11 23:00:15;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 02:17:51;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 02:17:51;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 02:17:51;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 02:17:51;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:38:03;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:38:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:38:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
2026-01-12 09:38:04;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: Numba needs NumPy 2.2 or less. Got NumPy 2.3.;;
2026-01-12 09:38:07;INFO;;;;;;;Arrêt du bot demandé par l'utilisateur;;
2026-01-12 09:38:19;ERROR;;;;;;;Erreur dans analyze_pairs_opportunity: name 'RATIO_WINDOW' is not defined;;
